Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Num,Pct,Num.1,Pct.1,Num.2,Pct.2,Status,Name,Birthday,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Rt,Yds.1,Y/Rt,TD.1,Fmb,FL,FF,FR,Yds.2,TD.2,Att,Y/A,Pts,TD.3,Int,PD,Yds.3,TD.4,Sfty,Ret,Y/R.1,Yds.4,2PM,Cmp,Att.1,Cmp%,Rate,Y/A.1,AY/A,Yds.5,TD.5,Yds.6,TD.6,Sk.1,Int.1,Yds.7,TD.7,XPM,XPA,XP%,FGM,FGA,FG%,Pnt,Y/P,Blck
49.0,2015.0,2015-09-13,1.0,1.0,25.078,SEA,@,STL,L 31-34,*,0.0,5,2,7,0,0,0,0%,58,100%,2,6%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
50.0,2015.0,2015-09-20,2.0,2.0,25.085,SEA,@,GNB,L 17-27,*,0.0,6,6,12,0,0,0,0%,71,100%,1,4%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
51.0,2015.0,2015-09-27,3.0,3.0,25.092,SEA,"",CHI,W 26-0,*,0.5,2,5,7,0,2,0,0%,47,100%,0,0%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
52.0,2015.0,2015-10-05,4.0,4.0,25.1,SEA,"",DET,W 13-10,*,0.0,4,4,8,0,0,0,0%,56,100%,0,0%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
53.0,2015.0,2015-10-11,5.0,5.0,25.106,SEA,@,CIN,L 24-27,*,0.0,5,2,7,0,0,0,0%,83,98%,4,12%,"",Bobby Wagner,1990-06-27,"","",0,"",1,"","","",23,"",0,0,0,0,1,"",1,"","",6,"",0,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
55.0,2015.0,2015-10-22,7.0,7.0,25.117,SEA,@,SFO,W 20-3,*,0.0,5,0,5,0,0,0,0%,46,100%,2,8%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
56.0,2015.0,2015-11-01,8.0,8.0,25.127,SEA,@,DAL,W 13-12,*,0.0,4,1,5,0,0,0,0%,60,100%,1,4%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
57.0,2015.0,2015-11-15,9.0,10.0,25.141,SEA,"",ARI,L 32-39,*,0.0,4,7,11,0,1,0,0%,89,100%,0,0%,"",Bobby Wagner,1990-06-27,"","",0,"",1,"","","",22,"",0,0,0,0,1,"",1,"","",6,"",0,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
58.0,2015.0,2015-11-22,10.0,11.0,25.148,SEA,"",SFO,W 29-13,*,0.0,3,5,8,0,0,0,0%,53,100%,3,10%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
59.0,2015.0,2015-11-29,11.0,12.0,25.155,SEA,"",PIT,W 39-30,*,0.0,7,5,12,0,0,0,0%,80,100%,7,23%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,1,0,"",0,"","",0,"",0,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
60.0,2015.0,2015-12-06,12.0,13.0,25.162,SEA,@,MIN,W 38-7,*,0.0,7,0,7,0,0,0,0%,49,94%,2,8%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
61.0,2015.0,2015-12-13,13.0,14.0,25.169,SEA,@,BAL,W 35-6,*,0.0,2,4,6,0,0,0,0%,58,100%,4,17%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,1,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
62.0,2015.0,2015-12-20,14.0,15.0,25.176,SEA,"",CLE,W 30-13,*,0.0,2,4,6,0,1,0,0%,55,100%,4,17%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,1,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
63.0,2015.0,2015-12-27,15.0,16.0,25.183,SEA,"",STL,L 17-23,*,0.0,9,2,11,2,0,0,0%,55,100%,7,26%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
64.0,2015.0,2016-01-03,16.0,17.0,25.19,SEA,@,ARI,W 36-6,*,0.0,2,0,2,0,0,0,0%,45,78%,2,7%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
65.0,2016.0,2016-09-11,1.0,1.0,26.076,SEA,"",MIA,W 12-10,*,0.0,6,0,6,0,2,0,0%,54,100%,3,12%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
66.0,2016.0,2016-09-18,2.0,2.0,26.083,SEA,@,LAR,L 3-9,*,0.0,5,3,8,0,1,0,0%,62,100%,7,30%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
67.0,2016.0,2016-09-25,3.0,3.0,26.09,SEA,"",SFO,W 37-18,*,0.0,0,6,6,0,0,0,0%,58,100%,3,10%,"",Bobby Wagner,1990-06-27,"","",9,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",1,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
68.0,2016.0,2016-10-02,4.0,4.0,26.097,SEA,@,NYJ,W 27-17,*,1.0,6,4,10,2,2,0,0%,71,100%,3,11%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
69.0,2016.0,2016-10-16,5.0,6.0,26.111,SEA,"",ATL,W 26-24,*,0.0,3,11,14,1,2,0,0%,67,100%,4,13%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
70.0,2016.0,2016-10-23,6.0,7.0,26.118,SEA,@,ARI,T 6-6,*,0.0,12,1,13,0,1,0,0%,94,99%,8,27%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
71.0,2016.0,2016-10-30,7.0,8.0,26.125,SEA,@,NOR,L 20-25,*,0.0,11,4,15,0,1,0,0%,76,100%,5,19%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
72.0,2016.0,2016-11-07,8.0,9.0,26.133,SEA,"",BUF,W 31-25,*,0.5,8,8,16,0,3,0,0%,86,100%,5,18%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
73.0,2016.0,2016-11-13,9.0,10.0,26.139,SEA,@,NWE,W 31-24,*,0.0,2,3,5,0,0,0,0%,66,100%,4,15%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
74.0,2016.0,2016-11-20,10.0,11.0,26.146,SEA,"",PHI,W 26-15,*,1.0,5,10,15,2,1,0,0%,80,100%,2,7%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
75.0,2016.0,2016-11-27,11.0,12.0,26.153,SEA,@,TAM,L 5-14,*,0.0,6,3,9,0,0,0,0%,67,100%,5,24%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
76.0,2016.0,2016-12-04,12.0,13.0,26.16,SEA,"",CAR,W 40-7,*,0.0,4,6,10,0,1,0,0%,58,100%,4,15%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
77.0,2016.0,2016-12-11,13.0,14.0,26.167,SEA,@,GNB,L 10-38,*,0.0,6,5,11,0,0,0,0%,59,100%,7,26%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
78.0,2016.0,2016-12-15,14.0,15.0,26.171,SEA,"",LAR,W 24-3,*,0.0,0,7,7,0,2,0,0%,54,90%,1,5%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
79.0,2016.0,2016-12-24,15.0,16.0,26.18,SEA,"",ARI,L 31-34,*,0.0,1,9,10,0,0,0,0%,60,100%,7,21%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
80.0,2016.0,2017-01-01,16.0,17.0,26.188,SEA,@,SFO,W 25-23,*,2.0,10,2,12,2,2,0,0%,61,100%,4,12%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,1,"",0,"","",0,"",0,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
81.0,2017.0,2017-09-10,1.0,1.0,27.075,SEA,@,GNB,L 9-17,*,0.0,6,3,9,0,0,0,0%,82,100%,4,16%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
82.0,2017.0,2017-09-17,2.0,2.0,27.082,SEA,"",SFO,W 12-9,*,0.0,4,3,7,0,0,0,0%,49,100%,3,11%,"",Bobby Wagner,1990-06-27,"","",7,"",0,"","","",0,"",0,1,0,0,0,"",0,"","",0,"",1,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
83.0,2017.0,2017-09-24,3.0,3.0,27.089,SEA,@,TEN,L 27-33,*,0.0,8,3,11,1,0,0,0%,73,100%,7,19%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
84.0,2017.0,2017-10-01,4.0,4.0,27.096,SEA,"",IND,W 46-18,*,0.5,4,2,6,0,3,0,0%,56,93%,3,10%,"",Bobby Wagner,1990-06-27,"","",0,"",1,"","","",21,"",0,0,0,0,1,"",1,"","",6,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
85.0,2017.0,2017-10-08,5.0,5.0,27.103,SEA,@,LAR,W 16-10,*,0.0,8,0,8,1,1,0,0%,74,100%,3,13%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
86.0,2017.0,2017-10-22,6.0,7.0,27.117,SEA,@,NYG,W 24-7,*,0.0,6,2,8,1,1,0,0%,59,100%,2,8%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
87.0,2017.0,2017-10-29,7.0,8.0,27.124,SEA,"",HOU,W 41-38,*,0.0,8,3,11,0,0,0,0%,71,100%,6,16%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
88.0,2017.0,2017-11-05,8.0,9.0,27.131,SEA,"",WAS,L 14-17,*,1.0,10,2,12,3,2,0,0%,63,100%,3,11%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",2,"",0,1,"","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
89.0,2017.0,2017-11-09,9.0,10.0,27.135,SEA,@,ARI,W 22-16,*,0.0,9,3,12,1,1,0,0%,80,100%,7,23%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
90.0,2017.0,2017-11-20,10.0,11.0,27.146,SEA,"",ATL,L 31-34,*,0.0,6,2,8,1,0,0,0%,62,100%,7,23%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
91.0,2017.0,2017-11-26,11.0,12.0,27.152,SEA,@,SFO,W 24-13,*,0.0,7,1,8,2,2,0,0%,56,79%,4,13%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
92.0,2017.0,2017-12-03,12.0,13.0,27.159,SEA,"",PHI,W 24-10,*,0.0,8,4,12,2,1,0,0%,75,100%,3,14%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
93.0,2017.0,2017-12-10,13.0,14.0,27.166,SEA,@,JAX,L 24-30,*,0.0,2,1,3,0,0,0,0%,31,47%,2,6%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
94.0,2017.0,2017-12-17,14.0,15.0,27.173,SEA,"",LAR,L 7-42,*,0.0,3,4,7,0,0,0,0%,46,68%,7,21%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
95.0,2017.0,2017-12-24,15.0,16.0,27.18,SEA,@,DAL,W 21-12,*,0.0,5,3,8,0,1,0,0%,74,100%,7,26%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
96.0,2017.0,2017-12-31,16.0,17.0,27.187,SEA,"",ARI,L 24-26,*,0.0,3,0,3,1,1,0,0%,71,100%,6,16%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
97.0,2018.0,2018-09-09,1.0,1.0,28.074,SEA,@,DEN,L 24-27,*,0.0,4,1,5,1,0,0,0%,74,100%,5,15%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
99.0,2018.0,2018-09-23,3.0,3.0,28.088,SEA,"",DAL,W 24-13,*,0.0,4,4,8,1,0,0,0%,59,100%,3,10%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
100.0,2018.0,2018-09-30,4.0,4.0,28.095,SEA,@,ARI,W 20-17,*,0.0,3,3,6,0,1,0,0%,60,100%,5,18%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
101.0,2018.0,2018-10-07,5.0,5.0,28.102,SEA,"",LAR,L 31-33,*,0.0,3,5,8,0,0,0,0%,66,100%,6,20%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
102.0,2018.0,2018-10-14,6.0,6.0,28.109,SEA,@,OAK,W 27-3,*,0.0,4,0,4,0,0,0,0%,60,100%,2,11%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
103.0,2018.0,2018-10-28,7.0,8.0,28.123,SEA,@,DET,W 28-14,*,0.0,6,2,8,0,0,0,0%,59,100%,2,8%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
104.0,2018.0,2018-11-04,8.0,9.0,28.13,SEA,"",LAC,L 17-25,*,0.0,6,7,13,0,1,0,0%,51,100%,4,14%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
105.0,2018.0,2018-11-11,9.0,10.0,28.137,SEA,@,LAR,L 31-36,*,0.0,10,3,13,0,1,0,0%,65,100%,6,20%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
106.0,2018.0,2018-11-15,10.0,11.0,28.141,SEA,"",GNB,W 27-24,*,0.0,6,3,9,1,0,0,0%,49,100%,7,23%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
107.0,2018.0,2018-11-25,11.0,12.0,28.151,SEA,@,CAR,W 30-27,*,0.0,5,8,13,0,1,0,0%,59,100%,6,22%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,1,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
108.0,2018.0,2018-12-02,12.0,13.0,28.158,SEA,"",SFO,W 43-16,*,1.0,8,4,12,2,2,0,0%,76,100%,2,7%,"",Bobby Wagner,1990-06-27,"","",98,"",1,"","","",11,"",1,0,0,1,1,"",0,"","",6,"",1,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
109.0,2018.0,2018-12-10,13.0,14.0,28.166,SEA,"",MIN,W 21-7,*,0.0,4,4,8,0,1,0,0%,58,100%,3,14%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
110.0,2018.0,2018-12-16,14.0,15.0,28.172,SEA,@,SFO,L 23-26,*,0.0,6,1,7,0,0,0,0%,62,100%,6,18%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
111.0,2018.0,2018-12-23,15.0,16.0,28.179,SEA,"",KAN,W 38-31,*,0.0,6,6,12,0,0,0,0%,61,100%,7,21%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
112.0,2018.0,2018-12-30,16.0,17.0,28.186,SEA,"",ARI,W 27-24,*,0.0,9,3,12,1,1,0,0%,66,100%,6,18%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
113.0,2019.0,2019-09-08,1.0,1.0,29.073,SEA,"",CIN,W 21-20,*,0.0,7,1,8,2,0,0,0%,75,100%,5,16%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
114.0,2019.0,2019-09-15,2.0,2.0,29.08,SEA,@,PIT,W 28-26,*,0.0,4,3,7,0,0,0,0%,56,100%,5,17%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
115.0,2019.0,2019-09-22,3.0,3.0,29.087,SEA,"",NOR,L 27-33,*,0.0,6,13,19,1,0,0,0%,56,100%,6,21%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
116.0,2019.0,2019-09-29,4.0,4.0,29.094,SEA,@,ARI,W 27-10,*,0.0,6,5,11,0,0,0,0%,63,100%,4,15%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
117.0,2019.0,2019-10-03,5.0,5.0,29.098,SEA,"",LAR,W 30-29,*,0.0,3,2,5,0,1,0,0%,70,100%,6,19%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
118.0,2019.0,2019-10-13,6.0,6.0,29.108,SEA,@,CLE,W 32-28,*,0.0,5,1,6,0,1,0,0%,68,100%,3,12%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
119.0,2019.0,2019-10-20,7.0,7.0,29.115,SEA,"",BAL,L 16-30,*,0.0,7,6,13,0,0,0,0%,58,100%,6,21%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,1,0,"",0,"","",0,"",0,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
120.0,2019.0,2019-10-27,8.0,8.0,29.122,SEA,@,ATL,W 27-20,*,1.0,1,5,6,1,1,0,0%,76,100%,6,23%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",5,"",0,0,0,0,1,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
121.0,2019.0,2019-11-03,9.0,9.0,29.129,SEA,"",TAM,W 40-34,*,1.0,6,5,11,1,1,0,0%,76,100%,8,22%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
122.0,2019.0,2019-11-11,10.0,10.0,29.137,SEA,@,SFO,W 27-24,*,0.0,5,6,11,0,0,0,0%,83,100%,5,14%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
123.0,2019.0,2019-11-24,11.0,12.0,29.15,SEA,@,PHI,W 17-9,*,0.0,4,4,8,0,0,0,0%,74,100%,2,9%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
124.0,2019.0,2019-12-02,12.0,13.0,29.158,SEA,"",MIN,W 37-30,*,0.0,7,3,10,0,0,0,0%,54,100%,6,18%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
125.0,2019.0,2019-12-08,13.0,14.0,29.164,SEA,@,LAR,L 12-28,*,0.0,11,3,14,0,0,0,0%,68,100%,5,20%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
126.0,2019.0,2019-12-15,14.0,15.0,29.171,SEA,@,CAR,W 30-24,*,0.0,3,7,10,0,0,0,0%,58,81%,3,11%,"",Bobby Wagner,1990-06-27,"","",6,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",1,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
127.0,2019.0,2019-12-22,15.0,16.0,29.178,SEA,"",ARI,L 13-27,*,1.0,7,6,13,2,0,0,0%,69,100%,8,23%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
128.0,2019.0,2019-12-29,16.0,17.0,29.185,SEA,"",SFO,L 21-26,*,0.0,4,3,7,0,0,0,0%,50,100%,5,22%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
129.0,2020.0,2020-09-13,1.0,1.0,30.078,SEA,@,ATL,W 38-25,*,0.0,2,5,7,1,0,0,0%,80,100%,5,17%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
130.0,2020.0,2020-09-20,2.0,2.0,30.085,SEA,"",NWE,W 35-30,*,0.0,5,5,10,0,1,0,0%,72,100%,6,21%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
131.0,2020.0,2020-09-27,3.0,3.0,30.092,SEA,"",DAL,W 38-31,*,0.0,4,5,9,0,2,0,0%,82,100%,7,21%,"",Bobby Wagner,1990-06-27,"","",0,"",0,"","","",0,"",0,0,0,0,0,"",0,"","",0,"",0,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
